User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging_Start,Charging_End,Energy_kWh,Charging_Duration_hours,Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Weather_Condition,hour
User_214,Nissan Leaf,62,Station_485,Los Angeles,01-09-2024 21:00,01-10-2024 00:52,6.37787409,0.90351941,33.84247375,27.80226589,Morning,Saturday,46.181021,99.0149166,169.1119788,-2.960534093,2,DC Fast Charger,Commuter,Cold/Clear,21
User_215,Chevy Bolt,62,Station_247,Los Angeles,01-09-2024 22:00,01-09-2024 22:53,51.16182198,1.286674507,15.00297561,39.81658731,Evening,Wednesday,44.27162791,90.66847432,35.4562759,31.91759862,1.888037483,DC Fast Charger,Casual Driver,Hot,22
User_216,Chevy Bolt,75,Station_19,Los Angeles,01-09-2024 23:00,01-10-2024 02:37,28.22969163,1.218689578,23.43741011,36.34122452,Morning,Thursday,61.78774868,65.21596738,91.12057889,24.32145836,7,DC Fast Charger,Commuter,Sunny,23
User_217,BMW i3,62,Station_346,Chicago,01-10-2024 00:00,01-10-2024 02:04,67.92283225,3.704571949,41.7435588,32.17628426,Night,Wednesday,63.58206768,89.93768114,157.0245514,14.33345539,5,DC Fast Charger,Long-Distance Traveler,Cloudy,0
User_218,BMW i3,75,Station_436,Houston,01-10-2024 01:00,01-10-2024 02:24,15.27366667,2.865108393,5.37038419,7.629495458,Night,Friday,86.95322411,85.13643915,113.6685009,6.864161791,6,DC Fast Charger,Long-Distance Traveler,Cold/Clear,1
User_219,Tesla Model 3,85,Station_26,Chicago,01-10-2024 02:00,01-10-2024 05:54,50.6437366,2.22914255,29.63368144,38.24799124,Afternoon,Sunday,31.57069886,70.64832964,195.0011484,6.434361447,3,Level 1,Long-Distance Traveler,Cold/Clear,2
User_220,Tesla Model 3,50,Station_217,Chicago,01-10-2024 03:00,01-10-2024 06:57,52.05474165,2.935609252,5.231316129,24.99614525,Morning,Wednesday,74.86887756,64.36996367,153.9736062,4.820141443,4,DC Fast Charger,Commuter,Cold/Clear,3
User_221,Nissan Leaf,75,Station_154,New York,01-10-2024 04:00,01-10-2024 04:53,57.89799819,0.6055648,15.38088133,28.13582402,Night,Tuesday,58.60214897,77.23174937,266.6876733,15.72519595,7,Level 1,Long-Distance Traveler,Cloudy,4
User_222,Tesla Model 3,75,Station_154,New York,01-10-2024 05:00,01-10-2024 08:54,30.90079834,0.670877147,40.56440393,14.43726522,Night,Thursday,24.83449931,61.27901236,13.01388374,33.50586024,4,Level 1,Casual Driver,Hot,5
User_223,Chevy Bolt,46.5379115,Station_174,New York,01-10-2024 06:00,01-10-2024 09:01,35.34837713,3.133547023,5.497144233,12.65346387,Afternoon,Thursday,41.20931818,98.92265741,219.1532219,-8.720424638,4,Level 2,Casual Driver,Cold/Clear,6
User_224,BMW i3,75,Station_92,San Francisco,01-10-2024 07:00,01-10-2024 10:31,11.92593792,2.749029705,49.42273698,25.98584818,Afternoon,Wednesday,29.33302483,88.43239178,192.1750239,-3.357374398,0,Level 1,Casual Driver,Cold/Clear,7
User_225,Tesla Model 3,62,Station_433,New York,01-10-2024 08:00,01-10-2024 08:55,55.46412784,0.584464725,20.98803215,16.65159816,Afternoon,Tuesday,78.79166882,55.02318043,90.39683723,15.92271475,3,Level 1,Long-Distance Traveler,Cloudy,8
User_226,Tesla Model 3,50,Station_338,Houston,01-10-2024 09:00,01-10-2024 12:43,44.15948701,3.976851392,23.75243532,5.550200361,Morning,Thursday,81.45214551,89.2935832,33.56494023,-5.332773776,7,Level 1,Long-Distance Traveler,Cold/Clear,9
User_227,Nissan Leaf,100,Station_480,Chicago,01-10-2024 10:00,01-10-2024 11:49,65.24475505,0.878651682,46.9698183,24.75285105,Evening,Saturday,27.08090945,55.74761112,95.65656154,20.42707195,4,Level 2,Commuter,Sunny,10
User_228,Nissan Leaf,50,Station_181,Houston,01-10-2024 11:00,01-10-2024 14:15,20.46478094,3.64700851,18.59949061,7.674183155,Morning,Wednesday,18.13415171,56.11481332,62.92995606,25.42808821,7,Level 1,Casual Driver,Sunny,11
User_229,Chevy Bolt,27.03325783,Station_131,New York,01-10-2024 12:00,01-10-2024 13:34,49.1867283,1.912563148,32.36305516,9.11960718,Afternoon,Wednesday,64.42180952,99.60357752,120.4018032,2.803936969,5,Level 2,Commuter,Cold/Clear,12
User_230,BMW i3,85,Station_450,San Francisco,01-10-2024 13:00,01-10-2024 14:44,32.64266714,0.560640901,29.19908693,5.781509069,Evening,Sunday,51.55780935,73.5509455,183.5940687,29.93933285,0,DC Fast Charger,Long-Distance Traveler,Hot,13
User_231,Nissan Leaf,85,Station_481,San Francisco,01-10-2024 14:00,01-10-2024 17:28,66.62370004,1.229144212,45.50567504,22.33792167,Night,Wednesday,62.39013911,79.43489768,286.0720989,-0.976247385,0,Level 1,Commuter,Cold/Clear,14
User_232,Tesla Model 3,62,Station_298,Chicago,01-10-2024 15:00,01-10-2024 18:12,33.36550879,0.611262023,10.19694665,35.95601164,Morning,Thursday,26.84932308,99.63756366,244.0527884,26.87389733,0,DC Fast Charger,Casual Driver,Sunny,15
User_233,BMW i3,120.5106328,Station_275,Houston,01-10-2024 16:00,01-10-2024 17:12,68.82528251,2.465336096,16.93561005,33.86154813,Afternoon,Monday,70.75160734,55.33183817,139.0348047,-1.966119085,0,Level 1,Commuter,Cold/Clear,16
User_234,BMW i3,75,Station_273,Los Angeles,01-10-2024 17:00,01-10-2024 17:58,65.89172327,0.73893053,36.49305496,9.144724291,Afternoon,Tuesday,18.87132186,65.01723141,77.26928193,11.72918175,5,Level 2,Commuter,Cloudy,17
User_235,Tesla Model 3,62,Station_492,Houston,01-10-2024 18:00,01-10-2024 21:14,43.56809038,2.168491761,41.5266716,9.084707242,Evening,Friday,18.85564766,98.32393365,139.2222178,1.565003654,3,DC Fast Charger,Long-Distance Traveler,Cold/Clear,18
User_236,Nissan Leaf,75,Station_417,New York,01-10-2024 19:00,01-10-2024 20:50,12.66982107,2.816823553,18.71829649,32.178618,Morning,Friday,35.91735463,67.07789382,296.1316624,29.4030223,3,Level 1,Long-Distance Traveler,Hot,19
User_237,Tesla Model 3,50,Station_76,Los Angeles,01-10-2024 20:00,01-10-2024 23:35,25.35411412,0.61331382,16.88057219,19.33324015,Night,Tuesday,72.40240861,67.43337051,73.38219447,2.976166149,0,Level 1,Long-Distance Traveler,Cold/Clear,20
User_238,BMW i3,100,Station_177,San Francisco,01-10-2024 21:00,01-10-2024 22:23,37.92811166,1.713241512,25.52949896,36.2054509,Night,Monday,35.54534803,87.93704455,69.64107368,-1.326875184,2,Level 2,Long-Distance Traveler,Cold/Clear,21
User_239,Hyundai Kona,75,Station_184,Chicago,01-10-2024 22:00,01-10-2024 23:08,43.56809038,0.688517401,30.00441036,23.49022368,Evening,Sunday,32.64110425,60.21991718,111.1895587,-8.60920022,6,Level 1,Casual Driver,Cold/Clear,22
User_240,Hyundai Kona,50,Station_319,Chicago,01-10-2024 23:00,01-11-2024 00:11,31.87719017,1.383940916,23.46635584,38.28944613,Evening,Sunday,68.82368384,92.83712412,249.7635289,38.18867276,6,DC Fast Charger,Casual Driver,Hot,23
User_241,Chevy Bolt,50,Station_131,San Francisco,01-11-2024 00:00,01-11-2024 03:05,29.58284044,3.203871786,37.1837654,16.67307135,Night,Sunday,24.74394127,80.60437845,248.9240908,5.79857211,5,Level 2,Commuter,Cold/Clear,0
User_242,Tesla Model 3,100,Station_363,New York,01-11-2024 01:00,01-11-2024 01:58,37.50977748,3.518061326,6.34178129,23.23026883,Evening,Sunday,31.20433856,76.03450438,203.728966,30.12882994,1,DC Fast Charger,Casual Driver,Hot,1
User_243,Tesla Model 3,62,Station_49,San Francisco,01-11-2024 02:00,01-11-2024 05:20,7.849721867,2.556263537,25.52949896,25.95044908,Evening,Tuesday,89.85040927,85.15241978,26.36280787,39.56907374,3,DC Fast Charger,Commuter,Hot,2
User_244,Chevy Bolt,100,Station_55,New York,01-11-2024 03:00,01-11-2024 05:40,66.52076448,0.206630883,15.09948391,34.74007813,Morning,Wednesday,19.50529978,63.4859202,123.5700603,-6.756693665,3.969244032,Level 1,Long-Distance Traveler,Cold/Clear,3
User_245,Chevy Bolt,100,Station_154,Los Angeles,01-11-2024 04:00,01-11-2024 06:47,43.56809038,2.009360269,74.61279366,7.892927163,Evening,Saturday,82.21735478,77.01566339,206.7145921,27.40868965,2,Level 1,Commuter,Sunny,4
User_246,Chevy Bolt,62,Station_355,San Francisco,01-11-2024 05:00,01-11-2024 08:36,29.84062267,3.473863576,14.0390994,9.062227773,Afternoon,Tuesday,17.26238083,53.65651199,195.4737864,19.17667044,7,Level 2,Commuter,Cloudy,5
User_247,BMW i3,100,Station_200,New York,01-11-2024 06:00,01-11-2024 08:51,59.78121988,3.839544843,28.46175259,13.52412911,Afternoon,Tuesday,72.52185208,69.18586553,134.3846583,18.12959244,6,Level 2,Casual Driver,Cloudy,6
User_248,Tesla Model 3,94.82402915,Station_308,Los Angeles,01-11-2024 07:00,01-11-2024 10:53,76.35819792,2.974836267,10.89466858,68.93168829,Afternoon,Saturday,80.67885939,64.03368551,213.4906079,36.46750891,5,Level 2,Commuter,Hot,7
User_249,BMW i3,100,Station_356,San Francisco,01-11-2024 08:00,01-11-2024 11:24,60.41010375,1.708970701,48.78868466,17.89853157,Evening,Thursday,77.00681785,82.53096522,99.54258331,12.87049397,2,DC Fast Charger,Casual Driver,Cloudy,8
User_250,Chevy Bolt,85,Station_373,Chicago,01-11-2024 09:00,01-11-2024 10:11,44.78548904,3.430646018,35.39040523,36.90895525,Night,Friday,20.08304245,76.26295569,283.9026934,10.64900727,6,DC Fast Charger,Commuter,Cloudy,9
User_251,Tesla Model 3,75,Station_118,San Francisco,01-11-2024 10:00,01-11-2024 12:03,22.22767365,3.382077829,25.52949896,27.52374174,Afternoon,Friday,30.81465369,57.70754733,227.5422571,0.510519698,1,DC Fast Charger,Casual Driver,Cold/Clear,10
User_252,BMW i3,100,Station_263,Houston,01-11-2024 11:00,01-11-2024 14:09,22.27571241,2.312877329,18.2090343,24.41374839,Morning,Wednesday,83.64021009,59.25917191,114.5406814,21.74994096,3,DC Fast Charger,Long-Distance Traveler,Sunny,11
User_253,BMW i3,85,Station_46,San Francisco,01-11-2024 12:00,01-11-2024 13:01,29.01396646,2.525432776,43.00986974,12.29197938,Evening,Saturday,70.24797438,92.49814391,199.6381021,1.081182965,3,Level 1,Casual Driver,Cold/Clear,12
User_254,Chevy Bolt,75,Station_302,Houston,01-11-2024 13:00,01-11-2024 16:19,61.11752874,2.710755713,28.40157855,20.04094214,Night,Sunday,28.7158913,52.96116986,172.6673988,-3.133508581,1,Level 2,Long-Distance Traveler,Cold/Clear,13
User_255,Tesla Model 3,62,Station_356,Los Angeles,01-11-2024 14:00,01-11-2024 17:09,65.55092159,3.575625486,12.16339721,24.20928706,Night,Sunday,47.91062987,97.30684589,153.2209691,28.69465695,3,Level 1,Casual Driver,Hot,14
User_256,Chevy Bolt,50,Station_400,San Francisco,01-11-2024 15:00,01-11-2024 15:55,76.57976765,0.624618293,10.56645094,36.69399043,Evening,Wednesday,47.05893886,71.88986245,33.62751261,16.46756864,0,Level 1,Long-Distance Traveler,Cloudy,15
User_257,Tesla Model 3,50,Station_408,Los Angeles,01-11-2024 16:00,01-11-2024 18:24,37.09360176,0.853087098,23.61922633,19.54237559,Evening,Thursday,53.7051118,53.29568234,180.1478561,14.72696121,7,DC Fast Charger,Long-Distance Traveler,Cloudy,16
User_258,Hyundai Kona,100,Station_189,Los Angeles,01-11-2024 17:00,01-11-2024 19:38,56.35798687,3.210926146,25.52949896,35.07084018,Morning,Wednesday,25.4359194,68.93257356,233.9139584,5.855527431,0,Level 2,Casual Driver,Cold/Clear,17
User_259,Nissan Leaf,85,Station_310,New York,01-11-2024 18:00,01-11-2024 19:25,6.354516482,1.0468544,4.109925423,10.03369193,Evening,Saturday,47.20053058,85.12774935,40.66318959,-0.230726769,5,DC Fast Charger,Long-Distance Traveler,Cold/Clear,18
User_260,Nissan Leaf,62,Station_318,Los Angeles,01-11-2024 19:00,01-11-2024 21:31,60.52272949,3.078528493,14.16343772,22.67035545,Evening,Saturday,25.51167315,64.21387738,219.1154065,-8.823314271,4,DC Fast Charger,Commuter,Cold/Clear,19
User_261,Nissan Leaf,50,Station_129,Los Angeles,01-11-2024 20:00,01-11-2024 22:15,49.62151166,3.731488455,28.54955865,12.88187849,Night,Monday,43.90988049,98.3886081,260.6851658,11.25747568,6,Level 2,Commuter,Cloudy,20
User_262,Chevy Bolt,100,Station_49,San Francisco,01-11-2024 21:00,01-11-2024 23:39,54.12608725,1.253314562,13.61905214,31.93611569,Afternoon,Thursday,69.63478803,88.99147531,175.2062101,-9.824642409,7,Level 2,Long-Distance Traveler,Cold/Clear,21
User_263,Hyundai Kona,45.38021848,Station_25,San Francisco,01-11-2024 22:00,01-11-2024 23:50,13.08899484,3.239292539,36.47580821,36.61236772,Afternoon,Saturday,16.78109282,91.51478248,233.5717409,-1.396398323,3,Level 1,Long-Distance Traveler,Cold/Clear,22
User_264,Tesla Model 3,75,Station_266,Chicago,01-11-2024 23:00,01-12-2024 02:07,7.424244899,1.910624211,15.10098677,36.54430878,Night,Saturday,61.36425981,59.94103454,151.9630104,22.18491185,5,DC Fast Charger,Long-Distance Traveler,Sunny,23
User_265,BMW i3,143.4752097,Station_118,New York,01-12-2024 00:00,01-12-2024 02:29,47.086336,3.310831016,5.130814496,31.22019833,Evening,Thursday,85.18847671,76.40260687,35.08362947,13.41015483,7,DC Fast Charger,Casual Driver,Cloudy,0
User_266,Tesla Model 3,100,Station_464,Los Angeles,01-12-2024 01:00,01-12-2024 04:48,43.56809038,0.504787945,25.52949896,23.59953341,Morning,Sunday,48.53777632,78.14309336,269.4965675,-5.887922836,6,DC Fast Charger,Commuter,Cold/Clear,1
User_267,BMW i3,85,Station_144,New York,01-12-2024 02:00,01-12-2024 03:21,56.82135247,0.865213147,21.26970474,15.83281356,Afternoon,Tuesday,17.45124072,53.85017463,263.744879,39.80240625,2,Level 2,Long-Distance Traveler,Hot,2
User_268,Tesla Model 3,75,Station_442,Houston,01-12-2024 03:00,01-12-2024 05:00,36.5318794,2.651650861,5.092837674,32.23995282,Evening,Sunday,80.02092861,75.52594739,97.72575854,11.30164247,7,DC Fast Charger,Long-Distance Traveler,Cloudy,3
User_269,Hyundai Kona,100,Station_200,Los Angeles,01-12-2024 04:00,01-12-2024 06:46,58.15106289,1.9862539,34.96509714,25.3916038,Afternoon,Tuesday,17.46097583,82.13113775,236.8331846,35.58930117,7,DC Fast Charger,Casual Driver,Hot,4
User_270,BMW i3,10.18928677,Station_157,New York,01-12-2024 05:00,01-12-2024 05:51,63.59427153,3.333555448,28.59630646,5.086397605,Night,Monday,18.28423537,63.02512257,149.9569495,2.790844167,4,DC Fast Charger,Commuter,Cold/Clear,5
User_271,Chevy Bolt,85,Station_487,Chicago,01-12-2024 06:00,01-12-2024 07:03,55.41504977,2.314931146,30.64392048,36.42534262,Afternoon,Sunday,88.07089504,64.80813651,176.9329581,-8.428028851,5,DC Fast Charger,Long-Distance Traveler,Cold/Clear,6
User_272,Tesla Model 3,50,Station_348,Chicago,01-12-2024 07:00,01-12-2024 09:19,12.9198797,3.380834531,9.137049424,11.49651417,Night,Saturday,48.08341176,71.15874257,188.6018805,-2.411919304,4,Level 1,Commuter,Cold/Clear,7
User_273,Tesla Model 3,75,Station_134,Los Angeles,01-12-2024 08:00,01-12-2024 09:18,70.24471718,3.372738572,31.88182227,18.52782019,Night,Thursday,72.54929507,91.90178009,34.52241142,7.136485622,4,Level 2,Casual Driver,Cold/Clear,8
User_274,BMW i3,50,Station_400,Houston,01-12-2024 09:00,01-12-2024 11:38,47.90409794,1.161237734,22.06190557,35.04175348,Night,Thursday,48.97534202,75.49040404,32.2376168,-2.996197815,5,Level 1,Commuter,Cold/Clear,9
User_275,Chevy Bolt,62,Station_148,Chicago,01-12-2024 10:00,01-12-2024 11:42,59.14827213,3.878900409,14.88015319,32.07478813,Morning,Tuesday,40.00389357,57.34829205,151.9630104,-1.864065534,3,Level 2,Long-Distance Traveler,Cold/Clear,10
User_276,Chevy Bolt,75,Station_336,Chicago,01-12-2024 11:00,01-12-2024 12:53,6.462698571,3.465256587,5.335241683,37.45912865,Evening,Sunday,88.22102308,91.94331829,151.9630104,38.4118343,4,DC Fast Charger,Long-Distance Traveler,Hot,11
User_277,Hyundai Kona,100,Station_71,Houston,01-12-2024 12:00,01-12-2024 13:22,79.00225971,3.893154871,26.97742286,11.28750438,Night,Friday,22.53375157,93.2978301,39.74600723,7.684356808,3,Level 2,Commuter,Cold/Clear,12
User_278,Chevy Bolt,78.38373536,Station_233,New York,01-12-2024 13:00,01-12-2024 15:09,19.91687772,2.805178781,32.21173099,10.47101094,Night,Friday,43.90997947,80.05854643,205.6439887,10.38484263,7,Level 1,Casual Driver,Cloudy,13
User_279,Chevy Bolt,62,Station_334,Chicago,01-12-2024 14:00,01-12-2024 16:33,73.22951285,3.516353117,23.61812385,16.97108591,Afternoon,Saturday,14.07814108,60.68877555,151.9630104,35.83359546,5,DC Fast Charger,Casual Driver,Hot,14
User_280,Chevy Bolt,75,Station_299,San Francisco,01-12-2024 15:00,01-12-2024 18:17,15.0589717,3.216985824,14.76789076,15.67014168,Evening,Tuesday,49.86812087,82.17964274,68.52318395,28.05657768,1,Level 1,Casual Driver,Hot,15
User_281,Nissan Leaf,62,Station_154,Chicago,01-12-2024 16:00,01-12-2024 17:14,12.1325578,2.674690075,40.19690034,34.86909528,Morning,Saturday,32.07190535,77.49195606,92.11586724,25.20350173,7,Level 1,Casual Driver,Sunny,16
User_282,Hyundai Kona,100,Station_90,New York,01-12-2024 17:00,01-12-2024 20:45,30.53308101,2.300005034,19.02108875,35.15728182,Morning,Wednesday,52.91050286,67.21874082,132.6046018,2.331115164,6,Level 1,Long-Distance Traveler,Cold/Clear,17
User_283,Tesla Model 3,50,Station_334,New York,01-12-2024 18:00,01-12-2024 20:46,20.35354607,2.424679355,11.16193529,26.16541419,Afternoon,Thursday,109.2657943,82.33383445,116.1840821,2.770322017,1,Level 2,Commuter,Cold/Clear,18
User_284,BMW i3,50,Station_199,Los Angeles,01-12-2024 19:00,01-12-2024 21:14,6.479430985,2.133503628,25.52949896,37.2085906,Morning,Sunday,52.61626456,83.35374544,77.79797006,26.6169776,0,Level 1,Long-Distance Traveler,Sunny,19
User_285,Tesla Model 3,100,Station_161,San Francisco,01-12-2024 20:00,01-12-2024 22:59,14.01882399,1.827241672,6.291013588,25.54354523,Afternoon,Sunday,58.99611588,90.81351987,22.54047724,33.28195603,7.51530869,Level 2,Commuter,Hot,20
User_286,Hyundai Kona,85,Station_26,New York,01-12-2024 21:00,01-12-2024 23:55,61.83012084,1.399519752,49.15968568,8.021784138,Evening,Saturday,36.84689682,92.67951285,80.99732071,-2.341554226,0,Level 1,Commuter,Cold/Clear,21
User_745,Chevy Bolt,50,Station_143,Los Angeles,02-01-2024 00:00,02-01-2024 00:54,43.9998593,3.557982114,30.2447228,24.30918661,Night,Tuesday,89.62738533,67.70900334,138.7659973,-6.944281882,0,Level 2,Long-Distance Traveler,Cold/Clear,0
User_746,Chevy Bolt,62,Station_166,Houston,02-01-2024 01:00,02-01-2024 02:15,41.7666481,4.592690577,21.83372403,36.70441022,Afternoon,Friday,42.35837562,51.49172571,14.5924432,38.8126892,6,Level 1,Casual Driver,Hot,1
User_747,Chevy Bolt,100,Station_399,San Francisco,02-01-2024 02:00,02-01-2024 03:42,6.695332952,2.133601462,4.050226868,34.45915336,Morning,Thursday,82.33123779,7.604224498,104.7176773,1.625302555,5,DC Fast Charger,Long-Distance Traveler,Cold/Clear,2
User_748,Chevy Bolt,62,Station_261,San Francisco,02-01-2024 03:00,02-01-2024 05:07,69.4391779,3.659591614,16.61338766,12.61264234,Evening,Tuesday,22.71259856,50.79879144,266.8298766,9.99423176,5,Level 2,Long-Distance Traveler,Cold/Clear,3
User_749,Tesla Model 3,75,Station_221,Los Angeles,02-01-2024 04:00,02-01-2024 05:26,38.71120716,2.967560243,14.53360131,14.3618485,Night,Sunday,28.63084091,61.65789993,260.4883265,-6.359400394,5,Level 1,Casual Driver,Cold/Clear,4
User_750,Chevy Bolt,81.36841583,Station_83,Houston,02-01-2024 05:00,02-01-2024 06:56,57.97765789,2.859080313,6.499187935,14.33823364,Evening,Thursday,58.308685,63.86610505,114.8832958,7.636850332,5,DC Fast Charger,Long-Distance Traveler,Cold/Clear,5
User_751,BMW i3,75,Station_182,Houston,02-01-2024 06:00,02-01-2024 08:42,74.10752218,2.224661484,45.69740275,14.75800919,Evening,Wednesday,72.90390529,51.69102216,177.2088872,3.262503248,3,Level 2,Casual Driver,Cold/Clear,6
User_752,BMW i3,100,Station_307,New York,02-01-2024 07:00,02-01-2024 08:24,40.31906198,1.743606925,11.76785057,15.10026642,Evening,Thursday,31.09308905,86.5849595,99.18733328,0.534567342,7,Level 1,Casual Driver,Cold/Clear,7
User_753,Tesla Model 3,50,Station_10,San Francisco,02-01-2024 08:00,02-01-2024 09:30,47.19807479,2.861382946,44.33661035,27.38521459,Morning,Saturday,65.47847011,84.22698703,86.60938168,4.251871253,6,Level 2,Commuter,Cold/Clear,8
User_754,Chevy Bolt,100,Station_396,Los Angeles,02-01-2024 09:00,02-01-2024 10:58,22.51563514,3.555559885,35.15248472,11.21994374,Night,Thursday,40.13578074,59.06838801,80.16440861,16.33644722,6,DC Fast Charger,Commuter,Cloudy,9
User_755,Chevy Bolt,62,Station_4,Chicago,02-01-2024 10:00,02-01-2024 10:37,68.26093768,2.413579318,33.64483514,17.03441064,Morning,Tuesday,46.37700489,88.38593824,151.9630104,-9.542573214,7,DC Fast Charger,Long-Distance Traveler,Cold/Clear,10
User_756,Chevy Bolt,50,Station_351,San Francisco,02-01-2024 11:00,02-01-2024 11:45,73.50597036,1.83590907,30.93142779,31.84900964,Afternoon,Thursday,60.77484915,63.56658133,246.2875148,2.315261221,2,Level 1,Commuter,Cold/Clear,11
User_757,Hyundai Kona,75,Station_402,New York,02-01-2024 12:00,02-01-2024 15:25,73.8693626,1.196800143,26.08697308,5.644054414,Morning,Friday,80.69801216,88.20526203,180.4546021,21.29459053,4,Level 2,Long-Distance Traveler,Sunny,12
User_758,Nissan Leaf,50,Station_336,Houston,02-01-2024 13:00,02-01-2024 15:25,64.37713244,2.314860017,15.2565692,8.811798669,Afternoon,Monday,15.58695625,98.80776451,199.7584008,25.40739976,3,Level 2,Long-Distance Traveler,Sunny,13
User_759,Hyundai Kona,50,Station_488,Los Angeles,02-01-2024 14:00,02-01-2024 15:30,12.01009527,0.752959595,47.9020613,35.09170481,Night,Wednesday,41.6570296,83.15672197,133.4464695,23.94913865,5,DC Fast Charger,Commuter,Sunny,14
User_760,Nissan Leaf,29.59428889,Station_292,San Francisco,02-01-2024 15:00,02-01-2024 15:44,36.22621241,3.992427387,27.19648783,21.93271671,Night,Saturday,80.58328312,91.07842505,34.03765663,23.33398201,3,Level 2,Commuter,Sunny,15
User_761,Chevy Bolt,100,Station_281,Chicago,02-01-2024 16:00,02-01-2024 19:42,28.84698737,3.29371339,11.02764841,10.43087545,Morning,Sunday,41.58622013,89.99519636,298.631376,-0.464122906,4,Level 2,Long-Distance Traveler,Cold/Clear,16
User_762,Chevy Bolt,85,Station_215,New York,02-01-2024 17:00,02-01-2024 19:59,76.58011324,2.678096541,41.12251368,21.31685318,Morning,Tuesday,31.36258702,93.56342614,233.2120578,14.08667639,1,Level 2,Long-Distance Traveler,Cloudy,17
User_763,Hyundai Kona,50,Station_460,New York,02-01-2024 18:00,02-01-2024 20:40,74.13419248,2.186374674,47.81692136,11.34921504,Evening,Sunday,71.9042665,99.36473575,151.065703,18.23757818,6,Level 1,Long-Distance Traveler,Cloudy,18
User_764,Hyundai Kona,100,Station_98,San Francisco,02-01-2024 19:00,02-01-2024 21:11,73.80921664,2.36986948,10.5759383,5.307741456,Afternoon,Sunday,53.17181764,92.16041892,126.3959626,25.04490616,4,DC Fast Charger,Casual Driver,Sunny,19
User_765,Nissan Leaf,50,Station_420,Chicago,02-01-2024 20:00,02-01-2024 21:23,35.02666957,1.739521091,22.02798565,28.80826687,Evening,Thursday,26.27624404,59.19858804,208.4805344,-8.712180413,2,Level 1,Long-Distance Traveler,Cold/Clear,20
User_766,BMW i3,62,Station_101,New York,02-01-2024 21:00,02-01-2024 21:43,43.56809038,2.202983393,10.60460822,15.10853922,Evening,Thursday,64.47819382,60.6406613,172.6418102,39.372478,7,DC Fast Charger,Long-Distance Traveler,Hot,21
User_767,Nissan Leaf,85,Station_451,Los Angeles,02-01-2024 22:00,02-01-2024 23:05,35.89954921,1.772447029,12.51189727,20.24627921,Night,Thursday,16.49275287,53.08457255,150.2772102,15.05582745,4,Level 1,Long-Distance Traveler,Cloudy,22
User_768,Hyundai Kona,62,Station_9,New York,02-01-2024 23:00,02-02-2024 02:59,48.33018276,2.15414623,14.81256989,15.30369673,Morning,Wednesday,56.27459504,65.98703033,229.182835,18.03247339,4,Level 1,Commuter,Cloudy,23
User_769,Hyundai Kona,75,Station_61,Chicago,02-02-2024 00:00,02-02-2024 02:14,53.71493233,1.692367291,23.72699961,30.14366714,Night,Saturday,15.89992391,58.1687787,151.9630104,-6.369328432,7,Level 1,Commuter,Cold/Clear,0
User_770,Tesla Model 3,75,Station_309,Houston,02-02-2024 01:00,02-02-2024 02:51,15.5583755,0.755443089,44.45073085,28.83648567,Morning,Monday,83.20214245,61.22134406,243.8284444,25.90015483,1,Level 2,Casual Driver,Sunny,1
User_771,Hyundai Kona,50,Station_146,Houston,02-02-2024 02:00,02-02-2024 03:36,40.7367048,2.534525414,9.866759209,36.57452173,Night,Friday,33.92648682,67.6953312,119.0969189,13.54692893,0,DC Fast Charger,Long-Distance Traveler,Cloudy,2
User_772,Tesla Model 3,62,Station_427,San Francisco,02-02-2024 03:00,02-02-2024 03:39,11.5797708,3.616099729,9.634031616,5.777750427,Night,Saturday,26.10515607,71.39910279,157.611929,36.03822598,1,Level 1,Long-Distance Traveler,Hot,3
User_773,BMW i3,75,Station_419,Chicago,02-02-2024 04:00,02-02-2024 05:18,39.67667007,6.75915168,43.1204033,15.29852516,Night,Friday,71.93335081,57.05150376,14.59087877,-8.630011423,2,Level 2,Long-Distance Traveler,Cold/Clear,4
User_774,Nissan Leaf,100,Station_63,New York,02-02-2024 05:00,02-02-2024 07:20,5.755335112,1.588658619,10.87967612,25.17200545,Afternoon,Sunday,65.91461015,52.23791779,18.7109658,11.11428022,3,Level 1,Long-Distance Traveler,Cloudy,5
User_775,Nissan Leaf,50,Station_121,New York,02-02-2024 06:00,02-02-2024 07:34,54.4865632,1.609548654,25.52949896,11.30078074,Night,Saturday,67.90525355,54.63726637,71.13255185,4.670505369,1,Level 2,Long-Distance Traveler,Cold/Clear,6
User_776,Tesla Model 3,62,Station_226,Houston,02-02-2024 07:00,02-02-2024 08:26,20.51871405,3.646583045,27.17353746,13.37200144,Afternoon,Tuesday,83.5904818,159.9889032,286.4400099,22.47968921,5,Level 1,Long-Distance Traveler,Sunny,7
User_777,Nissan Leaf,62,Station_105,Houston,02-02-2024 08:00,02-02-2024 08:56,13.58796474,3.517065237,40.81172935,37.89794296,Night,Monday,67.80447255,58.52581793,103.5211928,4.533623094,7,DC Fast Charger,Commuter,Cold/Clear,8
